workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,asses,test2,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
1,banana,feminine,food,4,huge,fresh,size,0.11,age,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,chair,masculine,furniture,5,soft,red,texture,0.94,color,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,tomato,feminine,food,6,old,wooden,age,0.03,material,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,banana,feminine,food,7,long,wooden,size,0.03,material,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,cheese,masculine,food,8,plastic,short,material,0.99,size,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,chair,masculine,furniture,9,metal,soft,material,0,texture,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,cheese,masculine,food,10,huge,soft,size,0.98,texture,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,chair,masculine,furniture,11,yellow,new,color,0.07,age,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,TV,masculine,furniture,12,small,purple,size,0.85,color,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,apple,feminine,food,13,square,yellow,shape,0.5,color,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,tomato,feminine,food,14,plastic,hard,material,0.11,texture,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,chair,masculine,furniture,15,bad,square,quality,0.92,shape,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,carrot,feminine,food,16,plastic,fresh,material,0.95,age,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,banana,feminine,food,17,short,metal,size,0.08,material,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,tomato,feminine,food,18,bad,big,quality,0.93,size,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,banana,feminine,food,19,new,brown,age,0.08,color,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,tomato,feminine,food,20,good,rotten,quality,0.45,age,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,carrot,feminine,food,21,wooden,round,material,0.04,shape,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,fan,feminine,furniture,22,long,red,size,0.89,color,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,TV,masculine,furniture,23,brown,square,color,0.06,shape,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,fan,feminine,furniture,24,old,huge,age,0.12,size,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,desk,masculine,furniture,25,new,good,age,0.08,quality,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,desk,masculine,furniture,26,short,brown,size,0.96,color,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,cheese,masculine,food,27,soft,bad,texture,0.07,quality,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
1,chair,masculine,furniture,28,round,old,shape,0.95,age,correct,saudi,correct,both,العربية,1,Female,24,arabic-arabic,,5+,basic,Yes,correct,3,Linux,800,1280,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3KGTPGBS6YHBL0D1Q9K4IS6MI782U9,1,Approved,Fri Feb 15 10:02:41 PST 2019,Thu Feb 14 17:16:55 PST 2019,Thu Feb 14 17:22:41 PST 2019,Fri Feb 15 10:03:25 PST 2019,,,,,[],5.61305
2,chair,masculine,furniture,3,blue,old,color,0.86,age,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3QUO65DNQVKPS726D7I1P59PJCIUOL,2,Approved,Fri Feb 15 14:30:17 PST 2019,Thu Feb 14 21:47:47 PST 2019,Thu Feb 14 21:50:17 PST 2019,Fri Feb 15 14:30:26 PST 2019,,,,,[],2.296133333333333
2,desk,masculine,furniture,4,short,fresh,size,0.8,age,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3QUO65DNQVKPS726D7I1P59PJCIUOL,2,Approved,Fri Feb 15 14:30:17 PST 2019,Thu Feb 14 21:47:47 PST 2019,Thu Feb 14 21:50:17 PST 2019,Fri Feb 15 14:30:26 PST 2019,,,,,[],2.296133333333333
2,apple,feminine,food,5,round,blue,shape,0.88,color,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3QUO65DNQVKPS726D7I1P59PJCIUOL,2,Approved,Fri Feb 15 14:30:17 PST 2019,Thu Feb 14 21:47:47 PST 2019,Thu Feb 14 21:50:17 PST 2019,Fri Feb 15 14:30:26 PST 2019,,,,,[],2.296133333333333
2,fan,feminine,furniture,6,red,huge,color,0.85,size,correct,egyptian,correct,no,,0,Male,,arabic-arabic,,never,basic,Confused,incorrect,0,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3JD5BATOXQQHM4992P8TTKAZE71V3C,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Thu Feb 14 08:27:38 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Mar 16 09:27:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVS9LLR9G,3QUO65DNQVKPS726D7I1P59PJCIUOL,2,Approved,Fri Feb 15 14:30:17 PST 2019,Thu Feb 14 21:47:47 PST 2019,Thu Feb 14 21:50:17 PST 2019,Fri Feb 15 14:30:26 PST 2019,,,,,[],2.296133333333333
